conta;valor;descricao
23;181,57;Lofishajaewari
78;286,56;Fagojifija
7;824,35;Sawohobisivy
59;76,65;Fisosaedipu
95;593,46;Goxeqae
50;504,52;Baejuhaesifima
41;885,65;ZHaecaemywufovodi
58;266,75;Bemise
66;122,30;Giluduqizhakele
59;60,13;Serexaevaetomae
33;992,60;Fytaguwaqynu
34;979,06;Xekukekijasy
49;419,01;SHomeleka
3;778,93;Wugihyfuri
3;424,08;Faekewevedulae
89;774,89;Xebaelovuropi
14;531,96;Fiwyfi
39;595,14;Befaeracotypuwae
81;271,97;Qibanyjibi
37;826,16;Tohucamae
68;214,20;Xijoliqaeny
50;945,02;Reluju
18;528,50;Jorehaebaebazhugo
80;144,50;Lyfypi
17;870,24;Foqojybu
53;376,06;Naceboqidagoxe
68;129,07;Mahaezhygezhezhymi
78;479,26;Buhebaelawulo
3;516,09;Jorashecaenaecivi
30;904,22;Tujalexufo
6;382,09;SHynopaemugo
36;576,65;Muxehyzhaelo
92;425,08;Fyzhorehara
45;233,44;Fyhiby
58;710,07;SHeqaewiletishi
89;31,69;Maegixelyryraqo
91;502,70;ZHaetaduxiguna
96;124,18;Tereqofipakozhu
11;657,20;SHokymuxokinusu
98;173,05;Mocaewezhaxe
45;900,19;Sunyme
56;274,05;Lyxeshudoqaelatu
13;701,35;Mibityro
62;721,32;Loqaejaejyfaeqaxi
24;822,18;Vaetunaefaeshy
59;683,54;Polaesholadegifi
39;252,71;Suqubaegaezhaete
33;642,80;Sypaesazheba
97;220,35;Roshijaezhypiwae
4;946,79;Heciri
23;480,30;Rytubyzhegopa
55;502,88;Qaefogasosa
13;42,54;Sicagyjuwula
15;248,29;Woshycolydyluby
94;261,52;SHushyde
8;490,49;ZHaefisogybivae
74;193,17;Denodofuhezho
16;529,16;Qywapexaele
37;558,00;Loraelimanahe
46;14,67;Raexufuro
92;247,19;Fumovi
56;884,32;Bacegucaecuhiti
70;16,66;Towoqy
11;278,52;Dyqeca
34;174,24;Cakygishaleni
14;516,66;Lagekihonaenu
63;540,38;Daewexilopi
58;703,57;Qycaehidyhigu
27;961,83;Recycy
54;346,49;Fyvyli
73;150,46;Fawuwaelejymaedi
96;17,60;Qakykalynaeqa
25;59,40;Bosyzhiloshe
46;119,67;Xepenylazhige
87;307,59;SHawopuzhepaelore
29;841,72;Jumilire
42;796,96;Qygupasuqyzho
45;514,01;Waevaezhajynashafi
90;961,25;Lygaegi
67;275,74;Laemajiky
24;749,44;Jelerenae
69;219,81;Debyvifucydae
59;633,26;Kolaevugo
60;247,10;Bujavimaegaeju
13;335,02;SHaezhagi
26;588,99;Seshelyzhy
16;479,15;ZHeliwymyho
63;993,93;Waeqinu
20;228,93;Pewerycuvolali
90;979,32;ZHuxaferedaebiwo
61;892,33;Heriwaenulyku
42;804,90;SHocozhe
8;747,56;Taezhebehimoshe
23;199,67;Qogarogowesae
79;33,85;ZHugupe
43;403,70;Bijulupae
60;459,09;Raedykosehezhifa
73;966,43;Noqyxaebolu
75;956,70;Hemozhubola
64;218,18;SHahasi
39;302,26;Hejyluqaeqy
11;306,09;Nutitaevuwoty
5;878,54;Selytaejaemy
78;953,68;Logify
93;492,06;Pizhycejudi
68;709,05;Jucodo
33;937,93;Patewexaelekuli
88;817,82;Lacaebexenajy
36;429,74;Laloko
3;652,70;Giwadu
27;362,55;Foshaewahi
29;272,07;Caexalununi
32;762,16;Kibuvoqaelywi
97;605,00;Fydacajaejizhyle
48;554,54;Cocashoqaereqa
77;442,89;Jyqite
21;63,59;Volugyshesylae
10;433,84;Duzhelubaebebase
43;679,50;Lexudoke
43;929,25;Tasywaefido
46;300,87;Pifacishufilahae
42;867,91;Qaepyxyjaty
24;732,40;Wozhewujope
29;985,77;Fywucozhy
39;647,20;Jupevereraelaeri
58;828,25;Wynaetizhidijewae
48;280,91;Begeraepyhago
76;270,68;Xocyqohi
7;608,24;ZHybume
79;168,43;Soquvypytaelaelu
94;131,19;Jazhasyqu
82;545,83;Selaevawycu
91;716,79;ZHowaepuhi
46;380,86;Juxibytosuca
56;8,61;Xygycaezhixae
50;789,88;Ledipa
57;811,69;Rugafypi
79;416,06;Hyhubashae
39;625,70;Daelidaezhy
20;655,12;SHatidazhide
27;490,45;Bepolilexuju
69;568,89;Wyqyge
55;189,49;Cipazhixovopelae
35;92,79;Baemajaesikovu
18;59,91;Kufishaewe
55;603,73;Vaedavepehefexe
75;468,85;Haevifeqae
18;312,23;Jorekizhi
97;474,94;Paesenixudu
39;409,69;Tahejufyby
94;804,16;Birorufyzhae
82;781,63;Cyhywoboqyji
4;466,54;Qezhaexejelaeqae
24;830,08;Naepaenilaeqoqyxae
28;391,05;Wovulahokuviro
71;175,99;Naecaewaesafezhae
94;950,44;Havowaekahe
29;231,01;Taelixydashae
83;181,29;Saeloveqehanonae
13;479,56;SHukazhe
1;822,02;Luqixi
70;175,94;Cowowowi
33;592,23;Loqesibyfae
55;327,38;ZHenalajuke
8;497,57;Fidiqa
58;893,20;Vazheshixa
42;785,64;Wimydaewecy
95;794,88;Suqacokae
63;513,22;Qyzhasitota
89;306,12;Davubapazhi
71;8,57;Kyboki
75;369,82;Sefuxulo
26;989,42;Fefulefajy
28;517,50;Mibaedonae
2;524,68;Hapepu
5;858,92;Jufapodaerukumae
42;927,32;Lalaekobekice
40;421,85;Wezhaqexoryjehy
87;38,20;Nowururenuji
9;877,63;Sixagasolawy
3;238,79;Nyniwaelasozhaeji
45;857,52;Labelyri
33;533,15;Qagyshae
16;995,52;Xydaebylygy
39;995,92;Kevozhipoqy
81;577,67;Lyrizhoxexe
81;776,30;Laepofo
4;523,54;Cugaebase
33;970,17;Byfaesa
23;90,97;Pawemiqo
75;70,95;Baquxashaebaefaecy
5;47,34;Mocexoly
48;940,13;Wylykilibishyqae
25;68,68;Rirygumukae
5;338,96;Lyzhaeqelosulu
87;325,98;Jaberulae
73;48,87;Moxeqekava
2;650,43;Naemelobimyfa
36;876,57;Laeqaenita
81;826,00;Duhufala
67;205,98;Vitutiga
79;993,61;Noxaenonecu
26;917,81;Haedaelahoqi
20;184,10;Jufoxu
25;404,93;Galaegi
29;666,58;Xaxinejeberuwi
66;841,54;Lanylusaewu
25;393,37;SHaekaetaeshaki
31;338,34;Quhaezhofiboqu
2;150,49;Mivozhaemiryhy
84;292,94;Secicidetu
83;587,57;Gagewofojokae
48;358,07;Laesarojubyjaeshe
11;653,95;Suzhowa
17;555,40;Hupilukobashi
94;72,74;Makaesu
87;85,52;Sydaeqae
19;995,99;Watuwolaewaely
34;95,04;ZHoxusha
24;358,89;Kalipaezhajinoro
51;758,49;Vazhimobutuzhae
19;680,69;Selaehezhukae
13;771,17;Raekaluqae
18;207,34;Davuhyqyhe
35;929,04;Kalizhapilagy
54;349,32;SHuqewicopo
8;776,25;Vaelosimyshogy
49;801,47;Kagaemae
18;279,33;Mynegaekae
50;291,47;Lyrilytaego
22;698,23;Soshoraefe
77;142,37;Dyvudalupihi
12;868,60;ZHirahaetaeto
40;527,88;Laesovocezhiroco
57;428,16;ZHilihyhe
91;746,56;Xumorynywe
80;369,13;Fyhemunaewi
30;375,34;Naerezhelocowi
54;904,67;Fowysutaezhi
67;457,99;Lejahijuhy
72;827,46;Xigyvyxifehywae
39;318,94;Cakofuvuxakorae
98;247,88;Lavenucezhotapae
46;25,35;Faebaeshururo
3;773,72;SHilaegely
8;467,69;Paejurisulae
94;892,65;ZHuciwyvefina
13;905,82;Wilobo
57;478,23;Haenufyshyxele
29;855,19;Taesikusupegaeby
76;13,93;Dalomi
6;136,86;Jekilitymae
12;673,20;Lodavukaecivy
38;701,45;Paevukola
94;546,27;SHutaetylidesatu
82;557,29;Vylaqipaerolidy
53;448,67;Taeshodyshovu
69;596,79;Sibyselaju
87;479,51;Daefugo
20;764,52;Goduzhexishodo
22;429,95;SHaeloxelae
28;196,79;Foboshypashu
76;702,63;Sacodyny
98;653,44;Nalisheha
26;21,01;Rahuda
29;169,85;Rylolo
53;603,15;ZHygoti
34;479,82;Gageraxi
76;331,30;Galisaeshita
20;702,76;Dinaefaezhitidu
70;300,27;Feleqy
2;779,21;Lucepivilyxu
18;487,32;Suvufe
85;671,57;Gylaefaevi
38;113,98;Nywaetovi
46;882,28;Bufyvaeloto
18;441,84;Cujeqo
5;409,92;Noceqi
18;528,66;Rototaenirovugi
21;56,05;Vuxedi
81;49,46;Rabumaeli
23;164,87;Haemaesysobehotae
17;98,05;Nypovaexae
39;532,28;Qutasohaekahu
94;700,19;Lejuxaejygae
18;424,99;Ripywaekovadipy
28;770,54;Walajirae
60;277,54;Cufoshehady
44;16,09;Soshisita
57;661,79;Coreshewujo
24;517,50;Sewesaxakatu
98;524,67;Ryzhaena
18;728,11;Cabazhovowale
87;765,55;Puzhiseqaeco
16;866,98;Faeraewaelaerefy
81;577,38;Gilaraneputoba
34;726,40;Dabuhisexudu
5;980,54;Kyvalae
91;810,87;Bawomilaezhizhaedu
17;4,66;Maelyxydiwilukae
64;61,28;Xuwubikiku
82;577,08;Paezhali
37;193,52;Podenopaedae
6;206,20;Nuwaebosho
7;977,93;Vyshikaeno
92;147,83;Xipekybe
55;475,83;Xehazhaejibylotu
61;116,30;Tuwykaehaebytely
18;253,53;SHajava
2;538,18;Raexadenehoshe
87;387,13;Cobaegofowure
52;370,79;Cemoxygysu
35;20,33;Hawuwali
57;668,69;Lozhiherybaewa
71;514,86;Tewaejuzheshyve
39;42,76;Legyzhae
16;226,81;Jotolapusohy
18;878,42;Nifico
65;655,48;Biraejoqaelo
65;149,23;Hugafexa
83;780,03;Daedufo
70;838,41;Takaejiqovi
64;247,13;Waerolae
70;477,34;Lywozhae
24;371,48;Wihupa
80;877,02;Bekimyshi
74;322,59;Lakekuhelaeqy
76;936,17;Medatylikefozha
52;259,57;Gawyshodelaeboce
85;828,30;Vywigosuxiwi
99;561,24;ZHetesa
82;504,33;Qaevewi
28;970,14;Raebuwashykikama
24;354,83;Jocypusaeco
28;277,38;Kaesepuwy
22;517,96;Susaqylabaevike
87;64,46;Xosaeshaexo
30;471,50;Lubasushisi
83;383,52;Jaqofuxyzhuvi
66;414,54;Taepabarolyfyzho
45;573,78;Vyfucaete
8;50,60;Biwafu
71;932,94;Kinyte
48;781,69;Vusime
78;780,57;Lyjaeqokapy
68;592,93;Warepugefemi
74;385,53;Pusabaevy
94;611,54;Vuhego
57;317,13;Tutumijo
34;775,28;Quhoceshae
74;907,02;Buzhaesamy
78;350,91;Muwavysyda
93;137,44;Bywuqykaehyqyko
43;227,20;Mogabulizhixo
67;706,80;Tukeceshonodi
28;772,00;Xijecucy
96;233,18;Maetushupahinewi
9;797,94;Pikyxykuvaefa
37;952,05;Pumushynixaekime
91;251,99;Jejiqi
70;392,23;Doxasaezhypykae
99;420,10;Tihicejitalo
43;778,22;Kotavy
6;331,35;Vuwajipulowaeve
11;220,65;ZHilaezhaesybi
65;915,20;Xuvuxatyrepeshae
32;264,55;Vekenywe
77;753,02;Qywuroderu
80;196,15;Haexafozheco
94;374,44;Bacuxezhusi
63;374,41;Lashawo
29;388,78;Neshunaru
74;506,10;Sevygunugaera
29;727,79;Lyripegaebaeniwi
33;918,02;Qajaeqelawaesokae
1;374,94;Gidaehitu
69;834,51;Qesaegaezha
21;676,40;Pesaelyxixyneje
41;841,24;Jaebepuqu
54;194,10;Lulijuconuqy
85;385,05;Lugebulociwae
48;511,15;ZHaequxyrae
33;199,44;Qaejanujige
3;44,82;Mokeshaewukyqo
48;153,10;ZHashyrae
4;355,04;Doqiki
88;592,53;Niceka
96;764,50;Dibaegenejushu
47;493,78;Feloxi
80;373,23;Xapaqalaewehy
38;714,63;Bebibadygyzhaeno
43;487,91;SHuhaeqigatu
22;29,48;Pynozhaelupuco
67;572,10;Tisaxege
73;653,81;Resodoluwu
84;475,51;Silodazhae
49;466,23;Gireli
85;731,18;Sesuka
94;695,21;ZHiludojeli
21;73,56;Riwatorumapace
90;2,51;Raetepuqo
38;169,50;Kushyhexae
40;80,90;Tenuxipa
82;400,84;Wimage
83;556,42;Rabevepisaewu
78;64,39;Nakulaeryqae
95;77,43;Qilahuzhixoqala
12;163,25;ZHaguvi
76;320,87;Rysanopanopi
33;39,43;Weqehe
56;638,27;ZHuqeshy
19;386,17;Cabogo
8;910,43;Familo
56;586,02;Bipeno
9;865,42;Likoruzhi
78;337,28;Qegaewaeshy
27;761,68;Julorivo
7;394,75;Wodabo
54;34,81;Nybylykesha
7;581,88;Kaerizhohuwyqaexa
18;441,50;Vaemysilaga
49;423,52;Cocadifyroragi
88;907,34;Baposaere
23;190,29;Cagaehevae
96;588,00;SHyraketybae
89;610,19;Qywaecyla
35;407,97;Xerilydapy
89;597,18;Cefaxynymisike
36;362,37;Vivamipilae
18;159,99;Rynabosolutaely
12;693,94;Haekuru
43;768,55;Xekalanowe
39;966,26;Fitega
20;883,73;Vinojylysashela
28;877,63;Rokajanywyxu
24;89,27;Lunipehecura
22;131,54;Xavabi
35;129,55;Haerama
15;639,89;SHobomawaesujae
69;121,19;Mishotanelutu
24;468,53;Caerodisha
89;764,03;Kemusoqaeluso
1;271,25;Nujywaladu
59;827,06;Cuqoxylaebuku
32;454,75;Laeshogamone
57;806,97;Fovubalyzhi
66;472,47;Laexaejuwury
69;943,14;ZHaewanae
66;443,67;Vaedaewovelagoqy
1;107,51;Vaedaediroci
40;244,89;Byjibygovali
34;704,49;Verukibajae
36;182,58;Cesuriky
51;211,97;Kofotylili
70;141,61;Hogaeshojo
25;764,47;ZHaezhishucaeroshi
48;351,59;Tybebalaere
58;74,71;Xepaenufawelu
95;930,40;Loqajutifo
33;622,05;Wunutema
64;912,02;Rifelo
79;787,70;Valibaehonyshyja
4;372,50;Cenaelykaegukoly
3;352,31;Dufohujuqawy
47;784,73;ZHaefajapuwaqae
90;746,42;Laewyfylyci
17;181,44;Tusozhadi
61;825,61;Vaelafo
93;638,74;Lucecaeqihaegyso
10;278,04;Paegywuputaesha
87;856,73;Hulaekowo
59;912,41;SHulaedasyma
55;333,52;ZHesaemu
72;331,23;Remujuzhuqaeshidy
33;864,25;Wisimi
29;305,80;Caeqiqixaegypa
9;681,95;Logurulu
63;433,56;Taxibaezhydepony
62;577,13;Pirimafaeso
13;148,78;Kaewyguturucyvo
32;52,34;Bilara
24;138,77;Lulixole
79;427,01;Lukexae
75;939,82;Kesyzhosheva
13;266,51;Komosypy
91;967,59;Dubipoli
96;782,16;Folunifajopaeji
65;532,57;Pokunaetuhyzhaka
52;801,56;Kekaeqekilae
97;143,05;Duraesemi
15;127,02;Vujirepaehu
98;574,55;Gykofaezhecufi
3;910,32;Pigolaedaegoshaerae
84;3,21;Liniti
95;815,13;Foshypyhajae
66;1,54;Cyruqy
69;218,63;Lolifohykife
92;462,91;Comime
21;247,60;Caeqazhaevuly
3;620,81;Gelybae
8;702,78;Fymoluxura
97;771,20;Covaezhu
19;82,60;Hebivakyweputu
37;756,01;Rishypagutefaelu
61;628,75;Pajaejofewe
18;658,84;Qumushahidezhe
96;462,46;SHukomuxepypae
58;200,13;Mowudefo
95;351,55;Disyqaetace
53;483,70;Cywadypope
54;444,69;Qushydu
18;518,57;ZHularahevenelo
16;858,08;Kobeqovonoxi
83;89,60;Juhytu
92;883,42;Jaefame
5;42,29;ZHecaemimaetyjaty
15;452,03;Nugexaete
76;919,14;Caetegaezhoni
77;256,56;Dashelyxo
63;498,02;Cejycilate
36;240,53;SHynezhixirefyge
9;860,92;Vugunaxoshega
23;588,80;Qusora
61;396,97;Litopa
22;983,11;Vaeviwoxu
50;634,94;Jusaebae
14;340,94;SHizhuge
96;488,21;Lyshaezhisypage
38;599,99;Pofaezhaqaejuno
8;492,29;Cinyjuvysi
14;188,42;Qagylyshu
83;605,60;Tefopadyxo
70;402,58;Fegaxybonaqi
21;675,86;Syqukaexaejaru
7;258,63;Faetefyti
86;821,88;Hepocaeqyshae
82;698,53;Quxapo
87;8,66;Lopufosho
89;770,70;Vaejepati
42;863,23;Hopaezhaeli
59;790,21;Xepapaepupashaho
57;859,13;Caehoficigolili
42;862,58;Nyxihaevywo
68;210,57;Remija
13;296,65;Givysebixoxi
36;602,88;Lerequshudu
7;614,64;Neracyxohu
19;23,26;Pymedikeqazhoji
99;494,42;Bacocimawuqada
13;272,25;Bamanae
6;723,12;Dololynu
20;526,28;Paezhusae
8;513,67;Soheko
90;250,60;SHewaela
1;372,31;Libagane
67;395,00;Qitizhodilepi
53;182,33;Witugi
65;568,43;Haemosakyge
3;901,34;Gyshekuwetynygo
94;745,00;Loketipaekae
78;179,66;ZHinuqaeqoraesybae
50;976,71;Quqaece
66;998,39;Rusovoby
66;147,17;Luqyrohygoji
58;986,69;Baenonofyshaewilo
68;689,17;Wexuhafidipomo
96;248,22;Dibilyjyshaheme
23;658,43;Gydyjy
67;494,01;Syfexygae
56;50,35;Holaequqefipivu
43;204,30;Naqoni
43;583,27;Rekytyzhymisae
93;164,43;Vymabu
62;327,33;Gexanucynyjicae
16;316,57;Tapaecemoge
27;878,65;Logedimo
59;751,56;Pyronefybalaege
31;203,18;Xalykefexerae
29;340,07;Xuhagynedy
31;319,16;ZHuvaewu
33;941,50;Danexalu
6;917,22;Facyjesowolufi
21;208,94;Febugerosyqa
81;846,49;Bibyshomelae
3;261,36;Punamyki
69;882,00;Cygaloma
15;96,02;SHuvodaesy
70;838,21;Naeqegijova
4;387,43;Bepylashaqi
55;409,03;Goqabesujimyda
64;728,99;ZHusovo
45;74,69;SHokynyqasi
57;303,71;Qoweta
82;544,67;Gyrydaemuwi
9;319,46;Surushehu
16;223,82;Xihoqy
42;659,50;Tijyfu
36;288,97;Wupuve
42;601,37;Rezhugavujigobe
13;152,70;Jinesoto
98;842,79;Geqaefa
78;337,64;Rezhysae
49;981,49;Mynevujuzhalo
60;724,05;Ryqicyshaemevulu
46;491,04;Haemujisi
21;334,37;Mejamajire
50;332,80;Dodagi
94;764,58;Cozhizhejora
80;543,67;Xyshyruzhuwi
21;554,45;Toraewaedi
49;9,81;Bumaeqy
77;665,12;Poladeshyqabo
93;118,70;Wuwypahubebo
71;780,04;Tavaepuxisy
34;39,51;Nebyha
89;395,34;ZHaraecixae
44;145,41;Diqasagaelosywe
55;672,67;SHynonaedimyja
40;169,01;Kisisheva
17;306,36;Sinaenocoshybimi
84;138,31;Pushuxovaetidaecu
29;188,28;Daekezhewaejohutu
84;879,62;Kadilolyvyxa
24;609,01;Bojetae
54;382,10;Kilorikyka
82;137,15;Dypuhu
78;499,25;Wevusequ
57;864,59;Hitaegaerepysi
91;903,79;Fyxopa
79;890,44;Puzhaeshi
9;44,85;Qikipadaefupeko
76;402,60;SHaebice
51;605,61;Jijyxi
73;417,88;Tenaekaemi
11;246,07;Calajomedaqaly
21;950,46;ZHaeqazhuqocaqiqa
18;190,19;Livemiso
98;739,42;Teniqizhaeva
16;665,29;Mupyla
6;964,39;Jaelide
54;481,37;Kalaeraebeshycocae
86;796,54;Tiluroruxaenaeshu
98;140,04;Tozheqoshijafu
14;346,19;SHopodajitapy
43;541,50;Hynizhoxehaedari
38;817,17;Basarabugihymu
47;386,21;Talyjitado
26;864,94;Dolidy
78;948,03;SHawyhopae
41;499,37;Laezhufytaetaexi
14;499,03;Visera
79;631,88;Roxaegulywe
80;938,49;Fywetide
14;74,60;ZHaezhifeceleqoka
35;133,80;Rodaty
6;212,85;Hyjeruwo
99;354,84;Hipajeputyle
24;186,67;Dicenemishy
14;846,31;Qudiwagaehikae
74;797,76;Raevynigy
27;903,66;Fiverahe
82;904,59;Qicixe
82;803,43;Nadyra
12;39,00;Bicosaexoxi
73;385,93;Lubonute
87;906,54;Jalaeqypy
71;636,05;Resaexyra
77;863,05;Cekaxeqybiwu
91;805,40;Togale
47;56,18;Labikaehuguhytu
80;134,06;Powuwu
79;44,05;SHeqepypo
83;866,97;Naligae
62;518,71;Wisykenejudedi
3;251,94;Hulaeveshaesy
89;88,18;Jynetyxozhe
25;44,72;Xuqiro
72;935,43;Haeboci
35;104,50;Koduhuhyhuhy
62;451,17;Rogygulaeruko
36;307,62;Loceli
96;9,95;Meciwa
18;652,11;Lubehybako
54;895,61;Wecygy
67;440,32;Winejae
77;456,69;Gyrulajyfeti
57;531,87;Xewegigogudeqy
16;496,46;Qaetotomylu
47;91,89;Xashisesuwenyqo
31;228,79;Qujeremaduje
78;329,30;Tozhucisyvavyli
70;710,87;Cojycoco
77;330,01;Jefepyshokahu
33;115,70;Husilo
63;812,83;Divihaezhedelyzhy
16;439,23;Naebire
1;734,74;SHanikufyrohaepa
14;539,88;Xeqama
44;488,41;Dawaezhishowa
82;988,74;Lyvefisaruqe
44;206,60;Dytoregizhu
93;226,87;Laezhaeqyvi
74;481,31;Naehusishufaeto
68;253,23;Casikazhaecopi
67;64,20;Saexaedaraemudo
72;288,53;Waboloxydo
53;201,89;Moshujixubafymu
16;872,68;Taedipaeworyna
8;549,61;SHaegosabemore
51;31,60;Sijapae
74;461,74;Solulyvosa
48;818,23;Waecepesedelo
18;797,06;Qocozhaegefoxaeshu
52;711,98;Nidaepaevymyja
43;103,15;Xaewewo
64;888,70;Jagogaekumixu
78;18,02;SHacucolewydae
61;991,36;ZHekaeqyvylefacy
12;302,36;Saegaevinaesha
21;439,53;Borebu
56;221,56;Xihamucaesuhaehae
18;528,83;Kesonyticishae
32;732,81;Solatyha
16;814,99;Bywibasonivape
95;428,51;Sovalae
33;43,29;Fotaqe
62;19,39;Licewufukiwu
69;95,56;Raeshydinysaemae
29;899,25;Fytaholo
13;199,70;Sepozhulypa
89;93,36;Sefuse
30;579,96;Maehileca
54;56,01;Kygycecaezhuqy
65;984,10;SHuxylae
23;777,32;Waetilumelisiju
60;977,62;Wuvazhyqysishae
38;333,43;Wevorenemoxyna
32;165,34;Ralucylozhefae
73;602,81;ZHyhutaejy
34;476,75;Tovidexezhydusu
6;20,02;Tagyshoraquby
43;956,06;Fifeholae
41;694,55;Beshebeshysowae
35;276,65;Mucesho
77;371,38;Xenushywo
21;718,84;Hexumi
94;291,51;Koravonylu
4;576,16;Keryneci
67;214,21;Laqalae
30;912,74;Nyzhilekae
34;170,39;Garelypymyta
36;898,47;Vabynaecuxelena
79;28,40;Pebogikicuri
75;468,74;Mizhaebelamushaece
27;517,20;Supudaerida
25;717,81;ZHymasada
28;576,75;Xunokevale
18;383,34;Sylaeli
59;889,62;Pamalu
78;832,40;Caeryma
96;340,07;SHybonu
57;473,74;Xopydaecaesyxo
18;337,28;Sygulyshe
63;283,47;Pecyjaxubesy
17;941,05;Nomyjaepa
24;122,77;Baevaehaefyjanora
8;616,03;Xofafusy
56;679,39;Lisheti
69;101,67;Paesaenupudemo
78;281,29;Jecylazhaeta
65;130,19;Qycysafe
36;875,63;Xevypo
88;823,48;ZHalacytafi
10;633,60;Tolyha
6;642,33;Tepeshiva
37;281,74;Tebywybu
8;409,76;ZHiratawylare
97;449,00;Bixuzhe
9;943,07;Hubozhofokimi
57;616,66;Jitobadybi
63;511,32;Jylicy
54;802,25;Fucyni
1;277,61;SHaevotaefyqumu
61;751,70;Faefaetu
21;354,41;Kocilo
94;208,86;Fegugaegishe
32;491,26;Socybejizhi
13;873,89;Xejimikojihysae
66;368,09;Noforygo
61;788,68;Vukaefe
76;990,19;Daemiby
19;660,97;Falazho
80;492,86;Nyjati
46;142,57;ZHuzhadevojadi
56;871,70;Qobajona
72;909,94;ZHajijytyleja
67;860,81;Xerafoca
53;919,03;Vuwumu
60;106,78;Lucurigetapegy
85;168,30;Sypihusyfoly
58;810,63;Juraeve
59;923,90;ZHeleci
90;501,61;Xogyku
10;177,77;Saesaejaeveshi
26;728,47;Hekymehahako
72;92,47;Kerehekegaeware
40;935,69;Hibywade
93;711,56;Nushamydy
36;917,21;Feqacuwaroqiju
44;78,49;Jewodykobi
35;792,03;Tujono
3;269,58;Nybobae
76;525,66;Xekitubae
19;171,58;Dinuriwaky
73;480,16;SHilyputi
51;218,17;Qysubaehifyxo
20;835,82;Gyfogo
11;539,53;Wynaebiju
99;545,18;Taevaewutyjope
72;342,93;Naemyxaeda
84;869,56;Selabe
58;653,17;Lucuzhaevigaguly
48;858,48;Naeqaelaejerelury
74;250,64;SHozhetae
64;626,19;ZHocypary
52;359,38;Taehawixaejikahe
4;5,29;Pynaenaede
77;39,10;Laebybibaexevaeni
28;678,10;ZHanesae
10;730,51;Kexufesoko
9;419,18;Pucuzhaexeha
23;992,00;Lahelybevi
22;864,02;Laecushuzhybu
36;169,30;Qujawuji
96;385,40;Butoja
36;566,90;Qoloqaequrise
69;87,16;Sewaejogigo
94;145,89;Nebajiheryvuzhae
50;608,79;Lylaehaeci
3;888,27;Saefaegiwavy
83;766,33;Rimifylu
88;168,19;Loqaerataliti
16;840,83;Bekaesixacedysho
30;947,69;Kavyshaelola
27;923,88;Nylyjalelape
5;738,00;Jajesaqy
44;762,79;Qojaegucujeni
96;329,53;Beralyfynu
30;829,10;Tyketalaejoju
82;211,42;Vuwynaqygylysae
69;201,62;Lifyzhebusajoqy
70;96,48;Kowyku
37;244,58;Qaedakijudokaefae
49;822,92;Dohucejaepushy
84;681,66;Pokaecivi
15;819,90;Haegicae
45;537,65;Cezhulutote
59;965,14;Rywivoxowo
92;622,89;Caeviteni
44;148,31;Gaefaeshuqo
10;635,53;Wykygodihale
16;201,45;Wohomu
89;532,58;Myrunuzho
79;164,41;Kihyxe
84;6,37;Ragapaenelaekae
89;110,09;Juzhedulivyja
80;635,28;SHopoca
32;422,58;Gexynaehejehi
11;871,62;Wolaexelae
11;518,08;Waeqizhu
82;342,35;Faepaefedifojidu
26;160,88;Naevadaesae
59;690,05;Lejoxaerogeculae
71;880,88;Raqoxetizhu
70;139,58;Galolaenokyqu
67;698,33;Welebaeti
25;422,80;Ribaepujaehijiho
53;864,69;SHalijetata
80;588,27;Rigagaeshaduqucy
8;803,02;Setezhaqesa
84;302,39;Gywaladajobuxi
58;99,13;Rigushi
81;876,15;Kosufae
99;192,19;SHonokisehuzhyri
4;328,25;Wapucaetuli
80;629,77;Howegy
44;729,06;Vojoshygaciji
86;710,66;SHipepyharaka
15;576,72;SHojiwu
14;617,06;Ganeshoguhaqo
75;45,14;Liqoqaeguje
83;13,98;Kosokaebofoli
63;405,02;SHihoda
26;486,53;SHogozhu
87;860,64;Poqirae
3;293,42;Raejywequfikicu
46;860,24;SHofaejiwuqae
30;473,51;ZHexaby
64;908,07;SHygaqufybacupo
61;862,60;Raewefufi
67;521,74;Saqyjomoxuluxo
72;362,69;Lazhuqaecae
72;838,47;Wytuvibuxaluva
5;774,16;Cuxygaeqe
74;815,89;Lulycimube
39;610,67;Lylotomyjotufu
91;549,33;SHuvygoru
34;371,82;ZHozhokoshyla
43;494,11;Nucapy
34;407,57;Cufihasae
42;729,61;Donali
43;628,49;Faelihokae
66;755,12;Qocadutakidolu
98;947,24;SHabebushodisae
68;190,95;Nuxulinezhy
20;204,13;Rupaejycy
76;33,45;Tydaesukahisomu
80;960,83;Kupajae
43;550,77;Hozhupebili
10;912,80;Titizhanicaevo
94;462,36;Debixyxu
4;724,86;Vojedi
50;847,75;Gesoqahaeji
52;300,17;Hevygu
32;788,11;Haedunumo
42;281,36;Gaeciraje
37;442,74;Vodezhyxuremobu
35;719,26;Vyzhyzhiwaefa
71;208,36;Kavazhygu
54;679,18;Wyteconokaema
95;649,83;Fowesa
52;209,24;ZHaebytyniquhaeky
24;521,91;Xoqofaqaeli
12;634,08;Sufashalygo
35;979,39;Gexaetumido
81;640,70;Cohaemotesaxi
31;980,55;Gutyqaeshupavi
1;381,72;Tesoshuxegy
36;173,93;Luzholysili
62;622,90;Lakary
25;467,07;Qubary
55;592,87;Cyqyjo
22;438,84;Myjaezhoca
68;771,31;Fodany
41;198,91;Kukobazhugokeri
